"","area","year","species","mark","month","day","date","fish"
"883","06",2020,"Coho",NA,"Sep","20",18525,10.3100961538462
"884","06",2020,"Coho","M","Sep","20",18525,247.442307692308
"885","07",2020,"Coho",NA,"Sep","20",18525,20.2395209580838
"886","07",2020,"Coho","M","Sep","20",18525,202.395209580838
"887","07",2020,"Coho","U","Sep","20",18525,333.952095808383
"888","09",2020,"Coho",NA,"Sep","20",18525,20.1875
"889","09",2020,"Coho","M","Sep","20",18525,161.5
"890","09",2020,"Coho","U","Sep","20",18525,30.28125
"891","10",2020,"Coho","M","Sep","20",18525,488.772369362921
"892","10",2020,"Coho","U","Sep","20",18525,239.398711524696
"893","11",2020,"Coho",NA,"Sep","20",18525,11.2777777777778
"894","11",2020,"Coho","M","Sep","20",18525,90.2222222222222
"895","11",2020,"Coho","U","Sep","20",18525,11.2777777777778
"896","12",2020,"Coho","M","Sep","20",18525,21.6851851851852
"897","05",2020,"Coho",NA,"Sep","21",18526,114.343768458358
"898","05",2020,"Coho","M","Sep","21",18526,700.355581807442
"899","06",2020,"Coho",NA,"Sep","21",18526,10.3100961538462
"900","06",2020,"Coho","M","Sep","21",18526,216.512019230769
"901","07",2020,"Coho",NA,"Sep","21",18526,10.0329218106996
"902","07",2020,"Coho","M","Sep","21",18526,130.427983539095
"903","07",2020,"Coho","U","Sep","21",18526,290.954732510288
"904","09",2020,"Coho",NA,"Sep","21",18526,10.1587301587302
"905","09",2020,"Coho","M","Sep","21",18526,60.952380952381
"906","10",2020,"Coho",NA,"Sep","21",18526,19.949892627058
"907","10",2020,"Coho","M","Sep","21",18526,428.922691481747
"908","10",2020,"Coho","U","Sep","21",18526,319.198282032928
"909","11",2020,"Coho","M","Sep","21",18526,112.777777777778
"910","11",2020,"Coho","U","Sep","21",18526,56.3888888888889
"911","05",2020,"Coho",NA,"Sep","22",18527,28.5859421145895
"912","05",2020,"Coho","M","Sep","22",18527,828.992321323095
"913","06",2020,"Coho",NA,"Sep","22",18527,10.3100961538462
"914","06",2020,"Coho","M","Sep","22",18527,288.682692307692
"915","07",2020,"Coho",NA,"Sep","22",18527,10.0329218106996
"916","07",2020,"Coho","M","Sep","22",18527,170.559670781893
"917","07",2020,"Coho","U","Sep","22",18527,270.888888888889
"918","09",2020,"Coho","M","Sep","22",18527,60.952380952381
"919","10",2020,"Coho",NA,"Sep","22",18527,39.899785254116
"920","10",2020,"Coho","M","Sep","22",18527,259.348604151754
"921","10",2020,"Coho","U","Sep","22",18527,189.523979957051
"922","11",2020,"Coho",NA,"Sep","22",18527,11.2777777777778
"923","11",2020,"Coho","M","Sep","22",18527,112.777777777778
"924","11",2020,"Coho","U","Sep","22",18527,33.8333333333333
"925","12",2020,"Coho","U","Sep","22",18527,32.5277777777778
"926","05",2020,"Coho",NA,"Sep","23",18528,28.5859421145895
"927","05",2020,"Coho","M","Sep","23",18528,343.031305375074
"928","06",2020,"Coho","M","Sep","23",18528,30.9302884615385
"929","09",2020,"Coho","M","Sep","23",18528,30.4761904761905
"930","10",2020,"Coho","M","Sep","23",18528,19.949892627058
"931","10",2020,"Coho","U","Sep","23",18528,19.949892627058
"932","05",2020,"Coho","M","Sep","24",18529,271.5664500886
"933","06",2020,"Coho",NA,"Sep","24",18529,10.3100961538462
"934","06",2020,"Coho","M","Sep","24",18529,123.721153846154
"935","07",2020,"Coho",NA,"Sep","24",18529,10.0329218106996
"936","07",2020,"Coho","U","Sep","24",18529,40.1316872427984
"937","09",2020,"Coho",NA,"Sep","24",18529,10.1587301587302
"938","09",2020,"Coho","M","Sep","24",18529,30.4761904761905
"939","10",2020,"Coho","M","Sep","24",18529,9.97494631352899
"940","11",2020,"Coho","M","Sep","24",18529,11.2777777777778
"941","05",2020,"Coho","M","Sep","25",18530,157.222681630242
"942","06",2020,"Coho","M","Sep","25",18530,10.3100961538462
"943","07",2020,"Coho","M","Sep","25",18530,10.0329218106996
"944","07",2020,"Coho","U","Sep","25",18530,30.0987654320988
"945","09",2020,"Coho","M","Sep","25",18530,30.4761904761905
"946","12",2020,"Coho","M","Sep","25",18530,10.8425925925926
"947","12",2020,"Coho","U","Sep","25",18530,21.6851851851852
"948","05",2020,"Coho","M","Sep","26",18531,400.203189604253
"949","06",2020,"Coho","M","Sep","26",18531,237.132211538462
"950","07",2020,"Coho",NA,"Sep","26",18531,20.0658436213992
"951","07",2020,"Coho","M","Sep","26",18531,150.493827160494
"952","07",2020,"Coho","U","Sep","26",18531,290.954732510288
"953","09",2020,"Coho",NA,"Sep","26",18531,10.1587301587302
"954","09",2020,"Coho","M","Sep","26",18531,81.2698412698413
"955","09",2020,"Coho","U","Sep","26",18531,30.4761904761905
"956","10",2020,"Coho","M","Sep","26",18531,169.574087329993
"957","10",2020,"Coho","U","Sep","26",18531,209.473872584109
"958","11",2020,"Coho",NA,"Sep","26",18531,22.5555555555556
"959","11",2020,"Coho","M","Sep","26",18531,33.8333333333333
"960","11",2020,"Coho","U","Sep","26",18531,11.2777777777778
"961","05",2020,"Coho","M","Sep","27",18532,328.738334317779
"962","06",2020,"Coho",NA,"Sep","27",18532,10.3100961538462
"963","06",2020,"Coho","M","Sep","27",18532,381.473557692308
"964","07",2020,"Coho",NA,"Sep","27",18532,30.0987654320988
"965","07",2020,"Coho","M","Sep","27",18532,270.888888888889
"966","07",2020,"Coho","U","Sep","27",18532,541.777777777778
"967","09",2020,"Coho",NA,"Sep","27",18532,20.3174603174603
"968","09",2020,"Coho","M","Sep","27",18532,81.2698412698413
"969","09",2020,"Coho","U","Sep","27",18532,20.3174603174603
"970","10",2020,"Coho",NA,"Sep","27",18532,49.874731567645
"971","10",2020,"Coho","M","Sep","27",18532,339.148174659986
"972","10",2020,"Coho","U","Sep","27",18532,209.473872584109
"973","11",2020,"Coho","M","Sep","27",18532,11.2777777777778
"974","11",2020,"Coho","U","Sep","27",18532,22.5555555555556
"975","13",2020,"Coho","M","Sep","27",18532,11.6470588235294
"976","05",2020,"Coho","M","Sep","28",18533,114.343768458358
"977","06",2020,"Coho","M","Sep","28",18533,123.721153846154
"978","07",2020,"Coho",NA,"Sep","28",18533,80.2633744855967
"979","07",2020,"Coho","M","Sep","28",18533,381.251028806584
"980","07",2020,"Coho","U","Sep","28",18533,491.61316872428
"981","09",2020,"Coho",NA,"Sep","28",18533,30.4761904761905
"982","09",2020,"Coho","M","Sep","28",18533,50.7936507936508
"983","10",2020,"Coho",NA,"Sep","28",18533,39.899785254116
"984","10",2020,"Coho","M","Sep","28",18533,69.824624194703
"985","10",2020,"Coho","U","Sep","28",18533,119.699355762348
"986","11",2020,"Coho",NA,"Sep","28",18533,11.2777777777778
"987","11",2020,"Coho","M","Sep","28",18533,22.5555555555556
"988","11",2020,"Coho","U","Sep","28",18533,33.8333333333333
"989","12",2020,"Coho","M","Sep","28",18533,10.8425925925926
"990","13",2020,"Coho","M","Sep","28",18533,23.2941176470588
"991","05",2020,"Coho",NA,"Sep","29",18534,28.5859421145895
"992","05",2020,"Coho","M","Sep","29",18534,71.4648552864737
"993","06",2020,"Coho","M","Sep","29",18534,154.651442307692
"994","07",2020,"Coho",NA,"Sep","29",18534,60.1975308641975
"995","07",2020,"Coho","M","Sep","29",18534,270.888888888889
"996","07",2020,"Coho","U","Sep","29",18534,511.679012345679
"997","09",2020,"Coho",NA,"Sep","29",18534,10.1587301587302
"998","09",2020,"Coho","M","Sep","29",18534,40.6349206349206
"999","10",2020,"Coho",NA,"Sep","29",18534,9.97494631352899
"1000","10",2020,"Coho","M","Sep","29",18534,29.924838940587
"1001","10",2020,"Coho","U","Sep","29",18534,39.899785254116
"1002","11",2020,"Coho",NA,"Sep","29",18534,11.2777777777778
"1003","11",2020,"Coho","M","Sep","29",18534,33.8333333333333
"1004","11",2020,"Coho","U","Sep","29",18534,11.2777777777778
"1005","13",2020,"Coho","M","Sep","29",18534,11.6470588235294
"1006","05",2020,"Coho","M","Sep","30",18535,242.980507974011
"1007","06",2020,"Coho","M","Sep","30",18535,51.5504807692308
"1008","07",2020,"Coho",NA,"Sep","30",18535,50.164609053498
"1009","07",2020,"Coho","M","Sep","30",18535,341.119341563786
"1010","07",2020,"Coho","U","Sep","30",18535,411.349794238683
"1011","09",2020,"Coho","M","Sep","30",18535,30.4761904761905
"1012","10",2020,"Coho","M","Sep","30",18535,149.624194702935
"1013","10",2020,"Coho","U","Sep","30",18535,79.7995705082319
"1014","11",2020,"Coho",NA,"Sep","30",18535,33.8333333333333
"1015","11",2020,"Coho","M","Sep","30",18535,33.8333333333333
"1016","11",2020,"Coho","U","Sep","30",18535,11.2777777777778
"1017","12",2020,"Coho","M","Sep","30",18535,10.8425925925926
"1018","13",2020,"Coho","M","Sep","30",18535,23.2941176470588
"1019","06",2020,"Coho","M","Oct","01",18536,10.125
"1020","10",2020,"Coho","M","Oct","01",18536,55.5405405405406
"1021","10",2020,"Coho","U","Oct","01",18536,22.2162162162162
"1022","11",2020,"Coho","M","Oct","01",18536,8.58333333333333
"1023","11",2020,"Coho","U","Oct","01",18536,8.58333333333333
"1024","13",2020,"Coho","M","Oct","01",18536,4.68965517241379
"1025","06",2020,"Coho","M","Oct","02",18537,10.125
"1026","10",2020,"Coho","M","Oct","02",18537,33.3243243243243
"1027","10",2020,"Coho","U","Oct","02",18537,33.3243243243243
"1028","13",2020,"Coho","M","Oct","02",18537,1.17241379310345
"1029","06",2020,"Coho","M","Oct","03",18538,10.125
"1030","09",2020,"Coho","M","Oct","03",18538,10.4
"1031","10",2020,"Coho","M","Oct","03",18538,22.2162162162162
"1032","10",2020,"Coho","U","Oct","03",18538,11.1081081081081
"1033","12",2020,"Coho","U","Oct","03",18538,8.25
"1034","13",2020,"Coho","M","Oct","03",18538,2.3448275862069
"1035","06",2020,"Coho","M","Oct","04",18539,10.125
"1036","09",2020,"Coho","U","Oct","04",18539,10.4
"1037","10",2020,"Coho","M","Oct","04",18539,11.1081081081081
"1038","10",2020,"Coho","U","Oct","04",18539,11.1081081081081
"1039","11",2020,"Coho","M","Oct","04",18539,8.58333333333333
"1040","12",2020,"Coho","U","Oct","04",18539,8.25
"1041","13",2020,"Coho","M","Oct","04",18539,2.3448275862069
"1042","06",2020,"Coho","M","Oct","05",18540,20.25
"1043","10",2020,"Coho",NA,"Oct","05",18540,11.1081081081081
"1044","11",2020,"Coho","M","Oct","05",18540,17.1666666666667
"1045","13",2020,"Coho","M","Oct","05",18540,2.3448275862069
"1046","10",2020,"Coho","M","Oct","06",18541,11.1081081081081
"1047","10",2020,"Coho","U","Oct","06",18541,22.2162162162162
"1048","11",2020,"Coho","U","Oct","06",18541,8.58333333333333
"1049","06",2020,"Coho","M","Oct","07",18542,10.125
"1050","10",2020,"Coho","M","Oct","07",18542,11.1081081081081
"1051","10",2020,"Coho","U","Oct","07",18542,11.1081081081081
"1052","11",2020,"Coho","U","Oct","07",18542,8.58333333333333
"1053","13",2020,"Coho","M","Oct","07",18542,1.17241379310345
"1054","06",2020,"Coho","M","Oct","08",18543,10.125
"1055","09",2020,"Coho","M","Oct","08",18543,10.4
"1056","10",2020,"Coho",NA,"Oct","08",18543,11.1081081081081
"1057","10",2020,"Coho","M","Oct","08",18543,22.2162162162162
"1058","13",2020,"Coho","M","Oct","08",18543,5.86206896551724
"1059","09",2020,"Coho","M","Oct","09",18544,20.8
"1060","13",2020,"Coho","M","Oct","09",18544,3.51724137931035
"1061","13",2020,"Coho","M","Oct","10",18545,3.51724137931035
"1062","10",2020,"Coho","U","Oct","11",18546,11.1081081081081
"1063","13",2020,"Coho","M","Oct","11",18546,2.3448275862069
"1064","10",2020,"Coho","M","Oct","12",18547,22.2162162162162
"1065","10",2020,"Coho","U","Oct","12",18547,11.1081081081081
"1066","13",2020,"Coho","M","Oct","13",18548,2.3448275862069
"1067","10",2020,"Coho","U","Oct","14",18549,22.2162162162162
"1068","10",2020,"Coho","M","Oct","16",18551,11.1081081081081
"1069","13",2020,"Coho","M","Oct","16",18551,1.17241379310345
"1070","11",2020,"Coho","M","Oct","17",18552,8.58333333333333
"1071","12",2020,"Coho","U","Oct","17",18552,16.5
"1072","10",2020,"Coho","M","Oct","19",18554,11.1081081081081
"1073","10",2020,"Coho","U","Oct","19",18554,11.1081081081081
"1074","10",2020,"Coho","M","Oct","22",18557,11.1081081081081
"1075","11",2020,"Coho","M","Oct","22",18557,8.58333333333333
"1076","13",2020,"Coho","M","Oct","22",18557,1.17241379310345
"1077","11",2020,"Coho","M","Oct","26",18561,8.58333333333333
"1078","11",2020,"Coho","M","Oct","28",18563,17.1666666666667
"1079","09",2020,"Coho",NA,"Nov","01",18567,11
"1080","13",2020,"Coho","M","Nov","11",18577,13
"1081","13",2021,"Coho","M","Jan","15",18642,50
"1082","10",2021,"Coho","M","Jan","18",18645,1.33333333333333
"1083","10",2021,"Coho","M","Jan","19",18646,1.33333333333333
"1084","10",2021,"Coho","M","Jan","25",18652,1.33333333333333
"1085","13",2021,"Coho",NA,"Feb","27",18685,28
"1086","13",2021,"Coho","M","Mar","10",18696,58
"1087","13",2021,"Coho","M","Apr","12",18729,31
"1088","05",2021,"Coho",NA,"May","31",18778,17
"1089","10",2021,"Coho","M","Jun","01",18779,10.5388888888889
"1090","10",2021,"Coho","M","Jun","06",18784,10.5388888888889
"1091","10",2021,"Coho","M","Jun","16",18794,94.85
"1092","10",2021,"Coho","U","Jun","16",18794,84.3111111111111
"1093","10",2021,"Coho",NA,"Jun","17",18795,10.5388888888889
"1094","10",2021,"Coho","M","Jun","17",18795,42.1555555555556
"1095","10",2021,"Coho","U","Jun","17",18795,52.6944444444445
"1096","10",2021,"Coho","M","Jun","18",18796,42.1555555555556
"1097","10",2021,"Coho","U","Jun","18",18796,21.0777777777778
"1098","10",2021,"Coho","M","Jun","19",18797,52.6944444444445
"1099","10",2021,"Coho","U","Jun","19",18797,63.2333333333333
"1100","10",2021,"Coho",NA,"Jun","20",18798,21.0777777777778
"1101","10",2021,"Coho","M","Jun","20",18798,10.5388888888889
"1102","10",2021,"Coho","U","Jun","20",18798,21.0777777777778
"1103","11",2021,"Coho","U","Jun","20",18798,7
"1104","10",2021,"Coho","M","Jun","21",18799,10.5388888888889
"1105","10",2021,"Coho","U","Jun","21",18799,21.0777777777778
"1106","10",2021,"Coho","M","Jun","22",18800,31.6166666666667
"1107","10",2021,"Coho","U","Jun","22",18800,10.5388888888889
"1108","10",2021,"Coho","U","Jun","23",18801,21.0777777777778
"1109","10",2021,"Coho","M","Jun","24",18802,94.85
"1110","10",2021,"Coho","U","Jun","24",18802,105.388888888889
"1111","10",2021,"Coho",NA,"Jun","25",18803,21.0777777777778
"1112","10",2021,"Coho","M","Jun","25",18803,84.3111111111111
"1113","10",2021,"Coho","U","Jun","25",18803,73.7722222222222
"1114","10",2021,"Coho",NA,"Jun","26",18804,10.5388888888889
"1115","10",2021,"Coho","M","Jun","26",18804,73.7722222222222
"1116","10",2021,"Coho","U","Jun","26",18804,126.466666666667
"1117","10",2021,"Coho","M","Jun","27",18805,126.466666666667
"1118","10",2021,"Coho","U","Jun","27",18805,147.544444444444
"1119","09",2021,"Coho","U","Jun","28",18806,23.3333333333333
"1120","10",2021,"Coho",NA,"Jun","28",18806,21.0777777777778
"1121","10",2021,"Coho","M","Jun","28",18806,31.6166666666667
"1122","10",2021,"Coho","U","Jun","28",18806,21.0777777777778
"1123","11",2021,"Coho","U","Jun","28",18806,3.66666666666667
"1124","10",2021,"Coho","M","Jun","29",18807,42.1555555555556
"1125","10",2021,"Coho","U","Jun","29",18807,10.5388888888889
"1126","09",2021,"Coho","M","Jun","30",18808,11.6666666666667
"1127","10",2021,"Coho",NA,"Jun","30",18808,105.388888888889
"1128","10",2021,"Coho","M","Jun","30",18808,105.388888888889
"1129","10",2021,"Coho","U","Jun","30",18808,63.2333333333333
"1130","05",2021,"Coho","M","Jul","01",18809,61.5
"1131","10",2021,"Coho",NA,"Jul","01",18809,23.4228187919463
"1132","10",2021,"Coho","M","Jul","01",18809,163.959731543624
"1133","10",2021,"Coho","U","Jul","01",18809,105.402684563758
"1134","11",2021,"Coho","M","Jul","01",18809,3.66666666666667
"1135","11",2021,"Coho","U","Jul","01",18809,3.66666666666667
"1136","05",2021,"Coho","M","Jul","02",18810,46.125
"1137","06",2021,"Coho","M","Jul","02",18810,3.5
"1138","09",2021,"Coho","M","Jul","02",18810,11.5
"1139","10",2021,"Coho",NA,"Jul","02",18810,11.7114093959732
"1140","10",2021,"Coho","M","Jul","02",18810,163.959731543624
"1141","10",2021,"Coho","U","Jul","02",18810,117.114093959732
"1142","11",2021,"Coho","M","Jul","02",18810,3.66666666666667
"1143","05",2021,"Coho","M","Jul","03",18811,15.375
"1144","10",2021,"Coho",NA,"Jul","03",18811,46.8456375838926
"1145","10",2021,"Coho","M","Jul","03",18811,210.805369127517
"1146","10",2021,"Coho","U","Jul","03",18811,128.825503355705
"1147","11",2021,"Coho","M","Jul","03",18811,3.66666666666667
"1148","06",2021,"Coho","M","Jul","04",18812,3.5
"1149","10",2021,"Coho",NA,"Jul","04",18812,70.2684563758389
"1150","10",2021,"Coho","M","Jul","04",18812,58.5570469798658
"1151","10",2021,"Coho","U","Jul","04",18812,70.2684563758389
"1152","11",2021,"Coho","M","Jul","04",18812,3.66666666666667
"1153","05",2021,"Coho","M","Jul","05",18813,14.3125
"1154","06",2021,"Coho","M","Jul","05",18813,2.75
"1155","10",2021,"Coho",NA,"Jul","05",18813,105.402684563758
"1156","10",2021,"Coho","M","Jul","05",18813,105.402684563758
"1157","10",2021,"Coho","U","Jul","05",18813,152.248322147651
"1158","11",2021,"Coho",NA,"Jul","05",18813,6
"1159","11",2021,"Coho","U","Jul","05",18813,18
"1160","05",2021,"Coho","M","Jul","06",18814,28.625
"1161","06",2021,"Coho","M","Jul","06",18814,2.75
"1162","10",2021,"Coho",NA,"Jul","06",18814,46.8456375838926
"1163","10",2021,"Coho","M","Jul","06",18814,117.114093959732
"1164","10",2021,"Coho","U","Jul","06",18814,58.5570469798658
"1165","13",2021,"Coho","M","Jul","06",18814,8
"1166","05",2021,"Coho","M","Jul","07",18815,42.9375
"1167","10",2021,"Coho","U","Jul","07",18815,23.4228187919463
"1168","05",2021,"Coho",NA,"Jul","08",18816,28.625
"1169","05",2021,"Coho","M","Jul","08",18816,28.625
"1170","06",2021,"Coho","M","Jul","08",18816,2.75
"1171","10",2021,"Coho",NA,"Jul","08",18816,58.5570469798658
"1172","10",2021,"Coho","M","Jul","08",18816,58.5570469798658
"1173","10",2021,"Coho","U","Jul","08",18816,105.402684563758
"1174","05",2021,"Coho","M","Jul","09",18817,71.5625
"1175","10",2021,"Coho",NA,"Jul","09",18817,117.114093959732
"1176","10",2021,"Coho","M","Jul","09",18817,117.114093959732
"1177","10",2021,"Coho","U","Jul","09",18817,93.6912751677853
"1178","11",2021,"Coho",NA,"Jul","09",18817,6
"1179","05",2021,"Coho","M","Jul","10",18818,14.3125
"1180","06",2021,"Coho","M","Jul","10",18818,2.75
"1181","09",2021,"Coho","M","Jul","10",18818,11.5
"1182","10",2021,"Coho",NA,"Jul","10",18818,11.7114093959732
"1183","10",2021,"Coho","M","Jul","10",18818,152.248322147651
"1184","10",2021,"Coho","U","Jul","10",18818,163.959731543624
"1185","11",2021,"Coho","M","Jul","10",18818,6
"1186","10",2021,"Coho",NA,"Jul","11",18819,11.7114093959732
"1187","10",2021,"Coho","M","Jul","11",18819,58.5570469798658
"1188","10",2021,"Coho","U","Jul","11",18819,128.825503355705
"1189","05",2021,"Coho","M","Jul","12",18820,39.5555555555556
"1190","06",2021,"Coho","M","Jul","12",18820,14
"1191","10",2021,"Coho",NA,"Jul","12",18820,11.7114093959732
"1192","10",2021,"Coho","M","Jul","12",18820,46.8456375838926
"1193","10",2021,"Coho","U","Jul","12",18820,187.382550335571
"1194","11",2021,"Coho","M","Jul","12",18820,47.625
"1195","05",2021,"Coho",NA,"Jul","13",18821,19.7777777777778
"1196","10",2021,"Coho",NA,"Jul","13",18821,35.1342281879195
"1197","10",2021,"Coho","M","Jul","13",18821,23.4228187919463
"1198","10",2021,"Coho","U","Jul","13",18821,81.9798657718121
"1199","05",2021,"Coho","M","Jul","14",18822,79.1111111111111
"1200","10",2021,"Coho",NA,"Jul","14",18822,23.4228187919463
"1201","10",2021,"Coho","M","Jul","14",18822,35.1342281879195
"1202","10",2021,"Coho","U","Jul","14",18822,105.402684563758
"1203","11",2021,"Coho","U","Jul","14",18822,15.875
"1204","05",2021,"Coho",NA,"Jul","15",18823,39.5555555555556
"1205","05",2021,"Coho","M","Jul","15",18823,19.7777777777778
"1206","05",2021,"Coho","U","Jul","15",18823,19.7777777777778
"1207","10",2021,"Coho","M","Jul","15",18823,35.1342281879195
"1208","10",2021,"Coho","U","Jul","15",18823,46.8456375838926
"1209","05",2021,"Coho","M","Jul","16",18824,39.5555555555556
"1210","09",2021,"Coho","M","Jul","16",18824,341.9625
"1211","09",2021,"Coho","U","Jul","16",18824,15.54375
"1212","10",2021,"Coho","M","Jul","16",18824,161.033834586466
"1213","10",2021,"Coho","U","Jul","16",18824,284.906015037594
"1214","11",2021,"Coho",NA,"Jul","16",18824,15.875
"1215","11",2021,"Coho","U","Jul","16",18824,47.625
"1216","05",2021,"Coho","M","Jul","17",18825,79.1111111111111
"1217","09",2021,"Coho","M","Jul","17",18825,310.875
"1218","10",2021,"Coho",NA,"Jul","17",18825,24.7744360902256
"1219","10",2021,"Coho","M","Jul","17",18825,210.582706766917
"1220","10",2021,"Coho","U","Jul","17",18825,148.646616541353
"1221","05",2021,"Coho","M","Jul","18",18826,19.7777777777778
"1222","07",2021,"Coho",NA,"Jul","18",18826,11
"1223","09",2021,"Coho",NA,"Jul","18",18826,31.0875
"1224","09",2021,"Coho","M","Jul","18",18826,264.24375
"1225","10",2021,"Coho","M","Jul","18",18826,210.582706766917
"1226","10",2021,"Coho","U","Jul","18",18826,297.293233082707
"1227","05",2021,"Coho","M","Jul","19",18827,32.4
"1228","09",2021,"Coho",NA,"Jul","19",18827,46.63125
"1229","09",2021,"Coho","M","Jul","19",18827,155.4375
"1230","09",2021,"Coho","U","Jul","19",18827,31.0875
"1231","10",2021,"Coho",NA,"Jul","19",18827,24.7744360902256
"1232","10",2021,"Coho","M","Jul","19",18827,148.646616541353
"1233","10",2021,"Coho","U","Jul","19",18827,222.96992481203
"1234","11",2021,"Coho","M","Jul","19",18827,44.2
"1235","09",2021,"Coho","M","Jul","20",18828,186.525
"1236","09",2021,"Coho","U","Jul","20",18828,15.54375
"1237","10",2021,"Coho","M","Jul","20",18828,136.259398496241
"1238","10",2021,"Coho","U","Jul","20",18828,49.5488721804511
"1239","05",2021,"Coho","M","Jul","21",18829,16.2
"1240","09",2021,"Coho","M","Jul","21",18829,264.24375
"1241","10",2021,"Coho",NA,"Jul","21",18829,12.3872180451128
"1242","10",2021,"Coho","M","Jul","21",18829,61.9360902255639
"1243","10",2021,"Coho","U","Jul","21",18829,185.808270676692
"1244","11",2021,"Coho","M","Jul","21",18829,29.4666666666667
"1245","09",2021,"Coho",NA,"Jul","22",18830,46.63125
"1246","09",2021,"Coho","M","Jul","22",18830,93.2625
"1247","10",2021,"Coho",NA,"Jul","22",18830,37.1616541353384
"1248","10",2021,"Coho","M","Jul","22",18830,99.0977443609023
"1249","10",2021,"Coho","U","Jul","22",18830,222.96992481203
"1250","11",2021,"Coho","U","Jul","22",18830,14.7333333333333
"1251","05",2021,"Coho","M","Jul","23",18831,16.2
"1252","09",2021,"Coho",NA,"Jul","23",18831,15.54375
"1253","09",2021,"Coho","M","Jul","23",18831,264.24375
"1254","10",2021,"Coho","M","Jul","23",18831,123.872180451128
"1255","10",2021,"Coho","U","Jul","23",18831,123.872180451128
"1256","11",2021,"Coho","M","Jul","23",18831,14.7333333333333
"1257","05",2021,"Coho","M","Jul","24",18832,16.2
"1258","81",2021,"Coho","M","Jul","24",18832,23
"1259","09",2021,"Coho",NA,"Jul","24",18832,15.54375
"1260","09",2021,"Coho","M","Jul","24",18832,170.98125
"1261","09",2021,"Coho","U","Jul","24",18832,15.54375
"1262","10",2021,"Coho",NA,"Jul","24",18832,37.1616541353384
"1263","10",2021,"Coho","M","Jul","24",18832,74.3233082706767
"1264","10",2021,"Coho","U","Jul","24",18832,148.646616541353
"1265","11",2021,"Coho","M","Jul","24",18832,29.4666666666667
"1266","11",2021,"Coho","U","Jul","24",18832,14.7333333333333
"1267","09",2021,"Coho",NA,"Jul","25",18833,15.54375
"1268","09",2021,"Coho","M","Jul","25",18833,170.98125
"1269","09",2021,"Coho","U","Jul","25",18833,15.54375
"1270","10",2021,"Coho",NA,"Jul","25",18833,37.1616541353384
"1271","10",2021,"Coho","M","Jul","25",18833,61.9360902255639
"1272","10",2021,"Coho","U","Jul","25",18833,148.646616541353
"1273","11",2021,"Coho","M","Jul","25",18833,58.9333333333333
"1274","11",2021,"Coho","U","Jul","25",18833,14.7333333333333
"1275","09",2021,"Coho","M","Jul","26",18834,53.1914893617021
"1276","10",2021,"Coho","M","Jul","26",18834,69.3134328358209
"1277","10",2021,"Coho","U","Jul","26",18834,207.940298507463
"1278","11",2021,"Coho","M","Jul","26",18834,12
"1279","09",2021,"Coho",NA,"Jul","27",18835,13.2978723404255
"1280","09",2021,"Coho","M","Jul","27",18835,66.4893617021277
"1281","10",2021,"Coho","M","Jul","27",18835,196.388059701493
"1282","10",2021,"Coho","U","Jul","27",18835,242.597014925373
"1283","11",2021,"Coho","M","Jul","27",18835,24
"1284","05",2021,"Coho","M","Jul","28",18836,19.1428571428571
"1285","09",2021,"Coho",NA,"Jul","28",18836,26.5957446808511
"1286","09",2021,"Coho","M","Jul","28",18836,93.0851063829787
"1287","09",2021,"Coho","U","Jul","28",18836,13.2978723404255
"1288","10",2021,"Coho",NA,"Jul","28",18836,23.1044776119403
"1289","10",2021,"Coho","M","Jul","28",18836,173.283582089552
"1290","10",2021,"Coho","U","Jul","28",18836,103.970149253731
"1291","11",2021,"Coho","M","Jul","28",18836,36
"1292","13",2021,"Coho","M","Jul","28",18836,8
"1293","09",2021,"Coho",NA,"Jul","29",18837,26.5957446808511
"1294","09",2021,"Coho","M","Jul","29",18837,66.4893617021277
"1295","10",2021,"Coho","M","Jul","29",18837,138.626865671642
"1296","10",2021,"Coho","U","Jul","29",18837,207.940298507463
"1297","11",2021,"Coho","M","Jul","29",18837,72
"1298","13",2021,"Coho","M","Jul","29",18837,8
"1299","05",2021,"Coho",NA,"Jul","30",18838,9.57142857142857
"1300","05",2021,"Coho","M","Jul","30",18838,9.57142857142857
"1301","09",2021,"Coho",NA,"Jul","30",18838,26.5957446808511
"1302","09",2021,"Coho","M","Jul","30",18838,66.4893617021277
"1303","10",2021,"Coho",NA,"Jul","30",18838,11.5522388059701
"1304","10",2021,"Coho","M","Jul","30",18838,173.283582089552
"1305","10",2021,"Coho","U","Jul","30",18838,265.701492537314
"1306","11",2021,"Coho","M","Jul","30",18838,12
"1307","11",2021,"Coho","U","Jul","30",18838,12
"1308","05",2021,"Coho","M","Jul","31",18839,19.1428571428571
"1309","09",2021,"Coho","M","Jul","31",18839,39.8936170212766
"1310","10",2021,"Coho",NA,"Jul","31",18839,23.1044776119403
"1311","10",2021,"Coho","M","Jul","31",18839,57.7611940298508
"1312","10",2021,"Coho","U","Jul","31",18839,138.626865671642
"1313","11",2021,"Coho","M","Jul","31",18839,36
"1314","11",2021,"Coho","U","Jul","31",18839,12
"1315","05",2021,"Coho","M","Aug","01",18840,9.57142857142857
"1316","81",2021,"Coho","M","Aug","01",18840,12.7692307692308
"1317","09",2021,"Coho","M","Aug","01",18840,119.68085106383
"1318","09",2021,"Coho","U","Aug","01",18840,13.2978723404255
"1319","10",2021,"Coho",NA,"Aug","01",18840,11.5522388059701
