"","area_code","survey_datetime","year","yr","month","m","day","day_of_week","week_day_type","time_step","anglers","coho_total_kept","kept_coho_ad_rate","coho_kept_ad","coho_total_released","coho_total_encounters","coho_kept_per_angler","coho_kept_ad_per_angler","coho_released_per_angler","coho_encounters_per_angler"
"12682","13","2015-05-31",2015,"2015",5,"May",31,"Sun","wkend",1,4,0,0,0,0,0,0,0,0,0
"12683","13","2015-06-01",2015,"2015",6,"Jun",1,"Mon","wkday",1,5,0,0,0,0,0,0,0,0,0
"12684","13","2015-06-04",2015,"2015",6,"Jun",4,"Thu","wkday",1,4,0,0,0,0,0,0,0,0,0
"12685","13","2015-06-06",2015,"2015",6,"Jun",6,"Sat","wkend",1,13,0,0,0,0,0,0,0,0,0
"12686","13","2015-06-07",2015,"2015",6,"Jun",7,"Sun","wkend",1,13,0,0,0,0,0,0,0,0,0
"12687","13","2015-06-10",2015,"2015",6,"Jun",10,"Wed","wkday",1,5,0,0,0,0,0,0,0,0,0
"12688","13","2015-06-11",2015,"2015",6,"Jun",11,"Thu","wkday",1,7,0,0,0,0,0,0,0,0,0
"12689","13","2015-06-12",2015,"2015",6,"Jun",12,"Fri","wkend",1,4,0,0,0,0,0,0,0,0,0
"12690","13","2015-06-13",2015,"2015",6,"Jun",13,"Sat","wkend",1,13,0,0,0,0,0,0,0,0,0
"12691","13","2015-06-16",2015,"2015",6,"Jun",16,"Tue","wkday",1,4,0,0,0,0,0,0,0,0,0
"12692","13","2015-06-20",2015,"2015",6,"Jun",20,"Sat","wkend",1,20,0,0,0,0,0,0,0,0,0
"12693","13","2015-06-21",2015,"2015",6,"Jun",21,"Sun","wkend",1,2,0,0,0,0,0,0,0,0,0
"12694","13","2015-06-22",2015,"2015",6,"Jun",22,"Mon","wkday",1,8,0,0,0,0,0,0,0,0,0
"12695","13","2015-06-23",2015,"2015",6,"Jun",23,"Tue","wkday",1,7,0,0,0,0,0,0,0,0,0
"12696","13","2015-06-24",2015,"2015",6,"Jun",24,"Wed","wkday",1,2,0,0,0,0,0,0,0,0,0
"12697","13","2015-06-25",2015,"2015",6,"Jun",25,"Thu","wkday",1,1,0,0,0,0,0,0,0,0,0
"12698","13","2015-06-27",2015,"2015",6,"Jun",27,"Sat","wkend",1,19,0,0,0,0,0,0,0,0,0
"12699","13","2015-06-28",2015,"2015",6,"Jun",28,"Sun","wkend",1,25,0,0,0,0,0,0,0,0,0
"12700","13","2015-06-29",2015,"2015",6,"Jun",29,"Mon","wkday",1,2,0,0,0,0,0,0,0,0,0
"12701","13","2015-07-01",2015,"2015",7,"Jul",1,"Wed","wkday",2,14,0,0,0,0,0,0,0,0,0
"12702","13","2015-07-05",2015,"2015",7,"Jul",5,"Sun","wkend",2,8,0,0,0,2,2,0,0,0.25,0.25
"12703","13","2015-07-07",2015,"2015",7,"Jul",7,"Tue","wkday",2,4,0,0,0,0,0,0,0,0,0
"12704","13","2015-07-09",2015,"2015",7,"Jul",9,"Thu","wkday",2,1,0,0,0,0,0,0,0,0,0
"12705","13","2015-07-11",2015,"2015",7,"Jul",11,"Sat","wkend",2,25,0,0,0,0,0,0,0,0,0
"12706","13","2015-07-12",2015,"2015",7,"Jul",12,"Sun","wkend",2,10,0,0,0,0,0,0,0,0,0
"12707","13","2015-07-13",2015,"2015",7,"Jul",13,"Mon","wkday",2,2,0,0,0,0,0,0,0,0,0
"12708","13","2015-07-14",2015,"2015",7,"Jul",14,"Tue","wkday",2,2,0,0,0,0,0,0,0,0,0
"12709","13","2015-07-18",2015,"2015",7,"Jul",18,"Sat","wkend",2,1,0,0,0,0,0,0,0,0,0
"12710","13","2015-07-19",2015,"2015",7,"Jul",19,"Sun","wkend",2,10,0,0,0,0,0,0,0,0,0
"12711","13","2015-07-20",2015,"2015",7,"Jul",20,"Mon","wkday",2,6,0,0,0,0,0,0,0,0,0
"12712","13","2015-07-21",2015,"2015",7,"Jul",21,"Tue","wkday",2,5,0,0,0,1,1,0,0,0.2,0.2
"12713","13","2015-07-22",2015,"2015",7,"Jul",22,"Wed","wkday",2,2,0,0,0,0,0,0,0,0,0
"12714","13","2015-07-23",2015,"2015",7,"Jul",23,"Thu","wkday",2,3,0,0,0,0,0,0,0,0,0
"12715","13","2015-07-24",2015,"2015",7,"Jul",24,"Fri","wkend",2,5,0,0,0,0,0,0,0,0,0
"12716","13","2015-07-25",2015,"2015",7,"Jul",25,"Sat","wkend",2,16,0,0,0,4,4,0,0,0.25,0.25
"12717","13","2015-07-26",2015,"2015",7,"Jul",26,"Sun","wkend",2,21,0,0,0,0,0,0,0,0,0
"12718","13","2015-07-27",2015,"2015",7,"Jul",27,"Mon","wkday",2,11,0,0,0,0,0,0,0,0,0
"12719","13","2015-07-29",2015,"2015",7,"Jul",29,"Wed","wkday",2,4,0,0,0,0,0,0,0,0,0
"12720","13","2015-07-31",2015,"2015",7,"Jul",31,"Fri","wkend",2,1,0,0,0,0,0,0,0,0,0
"12721","13","2015-08-01",2015,"2015",8,"Aug",1,"Sat","wkend",3,11,0,0,0,0,0,0,0,0,0
"12722","13","2015-08-02",2015,"2015",8,"Aug",2,"Sun","wkend",3,5,0,0,0,1,1,0,0,0.2,0.2
"12723","13","2015-08-03",2015,"2015",8,"Aug",3,"Mon","wkday",3,5,0,0,0,0,0,0,0,0,0
"12724","13","2015-08-05",2015,"2015",8,"Aug",5,"Wed","wkday",3,12,0,0,0,0,0,0,0,0,0
"12725","13","2015-08-06",2015,"2015",8,"Aug",6,"Thu","wkday",3,8,0,0,0,0,0,0,0,0,0
"12726","13","2015-08-07",2015,"2015",8,"Aug",7,"Fri","wkend",3,23,0,0,0,0,0,0,0,0,0
"12727","13","2015-08-08",2015,"2015",8,"Aug",8,"Sat","wkend",3,44,0,0,0,0,0,0,0,0,0
"12728","13","2015-08-09",2015,"2015",8,"Aug",9,"Sun","wkend",3,50,0,0,0,0,0,0,0,0,0
"12729","13","2015-08-10",2015,"2015",8,"Aug",10,"Mon","wkday",3,15,0,0,0,0,0,0,0,0,0
"12730","13","2015-08-11",2015,"2015",8,"Aug",11,"Tue","wkday",3,17,0,0,0,0,0,0,0,0,0
"12731","13","2015-08-12",2015,"2015",8,"Aug",12,"Wed","wkday",3,15,0,0,0,0,0,0,0,0,0
"12732","13","2015-08-13",2015,"2015",8,"Aug",13,"Thu","wkday",3,2,0,0,0,0,0,0,0,0,0
"12733","13","2015-08-14",2015,"2015",8,"Aug",14,"Fri","wkend",3,21,0,0,0,1,1,0,0,0.0476190476190476,0.0476190476190476
"12734","13","2015-08-15",2015,"2015",8,"Aug",15,"Sat","wkend",3,50,0,0,0,0,0,0,0,0,0
"12735","13","2015-08-16",2015,"2015",8,"Aug",16,"Sun","wkend",3,37,0,0,0,0,0,0,0,0,0
"12736","13","2015-08-17",2015,"2015",8,"Aug",17,"Mon","wkday",3,2,0,0,0,0,0,0,0,0,0
"12737","13","2015-08-18",2015,"2015",8,"Aug",18,"Tue","wkday",3,35,0,0,0,0,0,0,0,0,0
"12738","13","2015-08-19",2015,"2015",8,"Aug",19,"Wed","wkday",3,31,0,0,0,0,0,0,0,0,0
"12739","13","2015-08-20",2015,"2015",8,"Aug",20,"Thu","wkday",3,16,1,1,1,0,1,0.0625,0.0625,0,0.0625
"12740","13","2015-08-21",2015,"2015",8,"Aug",21,"Fri","wkend",3,53,0,0,0,0,0,0,0,0,0
"12741","13","2015-08-22",2015,"2015",8,"Aug",22,"Sat","wkend",3,55,0,0,0,0,0,0,0,0,0
"12742","13","2015-08-23",2015,"2015",8,"Aug",23,"Sun","wkend",3,71,0,0,0,0,0,0,0,0,0
"12743","13","2015-08-24",2015,"2015",8,"Aug",24,"Mon","wkday",3,26,0,0,0,0,0,0,0,0,0
"12744","13","2015-08-25",2015,"2015",8,"Aug",25,"Tue","wkday",3,30,0,0,0,0,0,0,0,0,0
"12745","13","2015-08-26",2015,"2015",8,"Aug",26,"Wed","wkday",3,30,0,0,0,0,0,0,0,0,0
"12746","13","2015-08-27",2015,"2015",8,"Aug",27,"Thu","wkday",3,13,0,0,0,0,0,0,0,0,0
"12747","13","2015-08-28",2015,"2015",8,"Aug",28,"Fri","wkend",3,52,0,0,0,0,0,0,0,0,0
"12748","13","2015-08-29",2015,"2015",8,"Aug",29,"Sat","wkend",3,11,0,0,0,1,1,0,0,0.0909090909090909,0.0909090909090909
"12749","13","2015-08-30",2015,"2015",8,"Aug",30,"Sun","wkend",3,65,0,0,0,0,0,0,0,0,0
"12750","13","2015-08-31",2015,"2015",8,"Aug",31,"Mon","wkday",3,8,2,1,2,0,2,0.25,0.25,0,0.25
"12751","13","2015-09-01",2015,"2015",9,"Sep",1,"Tue","wkday",4,5,0,0,0,0,0,0,0,0,0
"12752","13","2015-09-02",2015,"2015",9,"Sep",2,"Wed","wkday",4,26,1,1,1,2,3,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.115384615384615
"12753","13","2015-09-03",2015,"2015",9,"Sep",3,"Thu","wkday",4,26,1,1,1,1,2,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0769230769230769
"12754","13","2015-09-04",2015,"2015",9,"Sep",4,"Fri","wkend",4,15,0,0,0,0,0,0,0,0,0
"12755","13","2015-09-05",2015,"2015",9,"Sep",5,"Sat","wkend",4,89,0,0,0,0,0,0,0,0,0
"12756","13","2015-09-06",2015,"2015",9,"Sep",6,"Sun","wkend",4,78,1,0,0,0,1,0.0128205128205128,0,0,0.0128205128205128
"12757","13","2015-09-08",2015,"2015",9,"Sep",8,"Tue","wkday",4,10,2,1,2,0,2,0.2,0.2,0,0.2
"12758","13","2015-09-09",2015,"2015",9,"Sep",9,"Wed","wkday",4,6,1,1,1,2,3,0.166666666666667,0.166666666666667,0.333333333333333,0.5
"12759","13","2015-09-10",2015,"2015",9,"Sep",10,"Thu","wkday",4,17,0,0,0,0,0,0,0,0,0
"12760","13","2015-09-11",2015,"2015",9,"Sep",11,"Fri","wkend",4,20,0,0,0,0,0,0,0,0,0
"12761","13","2015-09-12",2015,"2015",9,"Sep",12,"Sat","wkend",4,51,0,0,0,0,0,0,0,0,0
"12762","13","2015-09-13",2015,"2015",9,"Sep",13,"Sun","wkend",4,38,0,0,0,0,0,0,0,0,0
"12763","13","2015-09-14",2015,"2015",9,"Sep",14,"Mon","wkday",4,10,0,0,0,0,0,0,0,0,0
"12764","13","2015-09-15",2015,"2015",9,"Sep",15,"Tue","wkday",4,9,1,1,1,0,1,0.111111111111111,0.111111111111111,0,0.111111111111111
"12765","13","2015-09-16",2015,"2015",9,"Sep",16,"Wed","wkday",4,7,0,0,0,0,0,0,0,0,0
"12766","13","2015-09-17",2015,"2015",9,"Sep",17,"Thu","wkday",4,5,0,0,0,0,0,0,0,0,0
"12767","13","2015-09-18",2015,"2015",9,"Sep",18,"Fri","wkend",4,4,0,0,0,0,0,0,0,0,0
"12768","13","2015-09-19",2015,"2015",9,"Sep",19,"Sat","wkend",4,25,0,0,0,0,0,0,0,0,0
"12769","13","2015-09-20",2015,"2015",9,"Sep",20,"Sun","wkend",4,25,0,0,0,1,1,0,0,0.04,0.04
"12770","13","2015-09-21",2015,"2015",9,"Sep",21,"Mon","wkday",4,7,1,1,1,0,1,0.142857142857143,0.142857142857143,0,0.142857142857143
"12771","13","2015-09-22",2015,"2015",9,"Sep",22,"Tue","wkday",4,5,1,1,1,0,1,0.2,0.2,0,0.2
"12772","13","2015-09-23",2015,"2015",9,"Sep",23,"Wed","wkday",4,1,0,0,0,0,0,0,0,0,0
"12773","13","2015-09-25",2015,"2015",9,"Sep",25,"Fri","wkend",4,6,0,0,0,0,0,0,0,0,0
"12774","13","2015-09-26",2015,"2015",9,"Sep",26,"Sat","wkend",4,12,0,0,0,0,0,0,0,0,0
"12775","13","2015-09-27",2015,"2015",9,"Sep",27,"Sun","wkend",4,22,3,1,3,4,7,0.136363636363636,0.136363636363636,0.181818181818182,0.318181818181818
"12776","13","2015-09-28",2015,"2015",9,"Sep",28,"Mon","wkday",4,19,2,0.5,1,2,4,0.105263157894737,0.0526315789473684,0.105263157894737,0.210526315789474
"12777","13","2015-09-29",2015,"2015",9,"Sep",29,"Tue","wkday",4,2,0,0,0,0,0,0,0,0,0
"12778","13","2015-09-30",2015,"2015",9,"Sep",30,"Wed","wkday",4,2,1,1,1,0,1,0.5,0.5,0,0.5
"12779","13","2015-10-02",2015,"2015",10,"Oct",2,"Fri","wkend",5,9,1,1,1,5,6,0.111111111111111,0.111111111111111,0.555555555555556,0.666666666666667
"12780","13","2015-10-03",2015,"2015",10,"Oct",3,"Sat","wkend",5,13,1,0,0,1,2,0.0769230769230769,0,0.0769230769230769,0.153846153846154
"12781","13","2015-10-04",2015,"2015",10,"Oct",4,"Sun","wkend",5,36,11,0.818181818181818,9,3,14,0.305555555555556,0.25,0.0833333333333333,0.388888888888889
"12782","13","2015-10-05",2015,"2015",10,"Oct",5,"Mon","wkday",5,15,3,1,3,1,4,0.2,0.2,0.0666666666666667,0.266666666666667
"12783","13","2015-10-06",2015,"2015",10,"Oct",6,"Tue","wkday",5,1,0,0,0,0,0,0,0,0,0
"12784","13","2015-10-07",2015,"2015",10,"Oct",7,"Wed","wkday",5,4,0,0,0,0,0,0,0,0,0
"12785","13","2015-10-08",2015,"2015",10,"Oct",8,"Thu","wkday",5,2,0,0,0,1,1,0,0,0.5,0.5
"12786","13","2015-10-09",2015,"2015",10,"Oct",9,"Fri","wkend",5,24,0,0,0,3,3,0,0,0.125,0.125
"12787","13","2015-10-10",2015,"2015",10,"Oct",10,"Sat","wkend",5,11,1,1,1,2,3,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273
"12788","13","2015-10-11",2015,"2015",10,"Oct",11,"Sun","wkend",5,24,2,1,2,2,4,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667
"12789","13","2015-10-12",2015,"2015",10,"Oct",12,"Mon","wkday",5,23,0,0,0,2,2,0,0,0.0869565217391304,0.0869565217391304
"12790","13","2015-10-13",2015,"2015",10,"Oct",13,"Tue","wkday",5,2,0,0,0,0,0,0,0,0,0
"12791","13","2015-10-14",2015,"2015",10,"Oct",14,"Wed","wkday",5,1,0,0,0,0,0,0,0,0,0
"12792","13","2015-10-15",2015,"2015",10,"Oct",15,"Thu","wkday",5,7,0,0,0,0,0,0,0,0,0
"12793","13","2015-10-16",2015,"2015",10,"Oct",16,"Fri","wkend",5,5,0,0,0,0,0,0,0,0,0
"12794","13","2015-10-17",2015,"2015",10,"Oct",17,"Sat","wkend",5,7,1,1,1,0,1,0.142857142857143,0.142857142857143,0,0.142857142857143
"12795","13","2015-10-18",2015,"2015",10,"Oct",18,"Sun","wkend",5,10,1,1,1,0,1,0.1,0.1,0,0.1
"12796","13","2015-10-19",2015,"2015",10,"Oct",19,"Mon","wkday",5,6,0,0,0,0,0,0,0,0,0
"12797","13","2015-10-20",2015,"2015",10,"Oct",20,"Tue","wkday",5,8,2,0.5,1,0,2,0.25,0.125,0,0.25
"12798","13","2015-10-22",2015,"2015",10,"Oct",22,"Thu","wkday",5,12,0,0,0,3,3,0,0,0.25,0.25
"12799","13","2015-10-23",2015,"2015",10,"Oct",23,"Fri","wkend",5,7,0,0,0,0,0,0,0,0,0
"12800","13","2015-10-24",2015,"2015",10,"Oct",24,"Sat","wkend",5,10,0,0,0,1,1,0,0,0.1,0.1
"12801","13","2015-10-25",2015,"2015",10,"Oct",25,"Sun","wkend",5,18,0,0,0,2,2,0,0,0.111111111111111,0.111111111111111
"12802","13","2015-10-26",2015,"2015",10,"Oct",26,"Mon","wkday",5,7,0,0,0,0,0,0,0,0,0
"12803","13","2015-10-27",2015,"2015",10,"Oct",27,"Tue","wkday",5,23,0,0,0,0,0,0,0,0,0
"12804","13","2015-10-28",2015,"2015",10,"Oct",28,"Wed","wkday",5,31,0,0,0,0,0,0,0,0,0
"12805","13","2015-10-29",2015,"2015",10,"Oct",29,"Thu","wkday",5,16,0,0,0,0,0,0,0,0,0
"12806","13","2015-10-30",2015,"2015",10,"Oct",30,"Fri","wkend",5,13,0,0,0,0,0,0,0,0,0
"12807","13","2015-10-31",2015,"2015",10,"Oct",31,"Sat","wkend",5,18,0,0,0,1,1,0,0,0.0555555555555556,0.0555555555555556
"12808","13","2015-11-01",2015,"2015",11,"Nov",1,"Sun","wkend",5,4,0,0,0,0,0,0,0,0,0
"12809","13","2015-11-03",2015,"2015",11,"Nov",3,"Tue","wkday",5,14,0,0,0,0,0,0,0,0,0
"12810","13","2015-11-06",2015,"2015",11,"Nov",6,"Fri","wkend",5,33,0,0,0,0,0,0,0,0,0
"12811","13","2015-11-07",2015,"2015",11,"Nov",7,"Sat","wkend",5,1,0,0,0,0,0,0,0,0,0
"12812","13","2015-11-10",2015,"2015",11,"Nov",10,"Tue","wkday",5,13,0,0,0,0,0,0,0,0,0
"12813","13","2015-11-12",2015,"2015",11,"Nov",12,"Thu","wkday",5,15,0,0,0,0,0,0,0,0,0
"12814","13","2015-11-15",2015,"2015",11,"Nov",15,"Sun","wkend",5,8,0,0,0,0,0,0,0,0,0
"12815","13","2015-11-16",2015,"2015",11,"Nov",16,"Mon","wkday",5,5,0,0,0,0,0,0,0,0,0
"12816","13","2015-11-18",2015,"2015",11,"Nov",18,"Wed","wkday",5,19,0,0,0,0,0,0,0,0,0
"12817","13","2015-11-19",2015,"2015",11,"Nov",19,"Thu","wkday",5,2,0,0,0,0,0,0,0,0,0
"12818","13","2015-11-20",2015,"2015",11,"Nov",20,"Fri","wkend",5,6,0,0,0,1,1,0,0,0.166666666666667,0.166666666666667
"12819","13","2015-11-21",2015,"2015",11,"Nov",21,"Sat","wkend",5,1,0,0,0,0,0,0,0,0,0
"12820","13","2015-11-22",2015,"2015",11,"Nov",22,"Sun","wkend",5,61,0,0,0,0,0,0,0,0,0
"12821","13","2015-11-23",2015,"2015",11,"Nov",23,"Mon","wkday",5,14,0,0,0,0,0,0,0,0,0
"12822","13","2015-11-29",2015,"2015",11,"Nov",29,"Sun","wkend",5,1,0,0,0,0,0,0,0,0,0
"12823","13","2015-11-30",2015,"2015",11,"Nov",30,"Mon","wkday",5,2,0,0,0,0,0,0,0,0,0
"12824","13","2015-12-01",2015,"2015",12,"Dec",1,"Tue","wkday",5,9,0,0,0,0,0,0,0,0,0
"12825","13","2015-12-03",2015,"2015",12,"Dec",3,"Thu","wkday",5,10,0,0,0,0,0,0,0,0,0
"12826","13","2015-12-05",2015,"2015",12,"Dec",5,"Sat","wkend",5,5,0,0,0,0,0,0,0,0,0
"12827","13","2015-12-07",2015,"2015",12,"Dec",7,"Mon","wkday",5,1,0,0,0,0,0,0,0,0,0
"12828","13","2015-12-10",2015,"2015",12,"Dec",10,"Thu","wkday",5,1,0,0,0,0,0,0,0,0,0
"12829","13","2015-12-11",2015,"2015",12,"Dec",11,"Fri","wkend",5,4,0,0,0,0,0,0,0,0,0
"12830","13","2015-12-16",2015,"2015",12,"Dec",16,"Wed","wkday",5,5,0,0,0,8,8,0,0,1.6,1.6
"12831","13","2015-12-18",2015,"2015",12,"Dec",18,"Fri","wkend",5,4,0,0,0,0,0,0,0,0,0
"12832","13","2015-12-19",2015,"2015",12,"Dec",19,"Sat","wkend",5,1,0,0,0,0,0,0,0,0,0
"12833","13","2015-12-22",2015,"2015",12,"Dec",22,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"12834","13","2015-12-23",2015,"2015",12,"Dec",23,"Wed","wkday",5,1,0,0,0,3,3,0,0,3,3
"12835","13","2015-12-28",2015,"2015",12,"Dec",28,"Mon","wkday",5,7,0,0,0,1,1,0,0,0.142857142857143,0.142857142857143
"12836","13","2015-12-29",2015,"2015",12,"Dec",29,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"12837","13","2015-12-31",2015,"2015",12,"Dec",31,"Thu","wkday",5,2,0,0,0,0,0,0,0,0,0
"12838","13","2016-01-03",2016,"2016",1,"Jan",3,"Sun","wkend",1,6,0,0,0,2,2,0,0,0.333333333333333,0.333333333333333
"12839","13","2016-01-06",2016,"2016",1,"Jan",6,"Wed","wkday",1,3,0,0,0,0,0,0,0,0,0
"12840","13","2016-01-07",2016,"2016",1,"Jan",7,"Thu","wkday",1,7,0,0,0,3,3,0,0,0.428571428571429,0.428571428571429
"12841","13","2016-01-08",2016,"2016",1,"Jan",8,"Fri","wkend",1,4,0,0,0,0,0,0,0,0,0
"12842","13","2016-01-09",2016,"2016",1,"Jan",9,"Sat","wkend",1,26,0,0,0,1,1,0,0,0.0384615384615385,0.0384615384615385
"12843","13","2016-01-10",2016,"2016",1,"Jan",10,"Sun","wkend",1,13,0,0,0,1,1,0,0,0.0769230769230769,0.0769230769230769
"12844","13","2016-01-11",2016,"2016",1,"Jan",11,"Mon","wkday",1,1,0,0,0,8,8,0,0,8,8
"12845","13","2016-01-13",2016,"2016",1,"Jan",13,"Wed","wkday",1,3,0,0,0,4,4,0,0,1.33333333333333,1.33333333333333
"12846","13","2016-01-14",2016,"2016",1,"Jan",14,"Thu","wkday",1,6,0,0,0,10,10,0,0,1.66666666666667,1.66666666666667
"12847","13","2016-01-15",2016,"2016",1,"Jan",15,"Fri","wkend",1,7,0,0,0,6,6,0,0,0.857142857142857,0.857142857142857
"12848","13","2016-01-16",2016,"2016",1,"Jan",16,"Sat","wkend",1,11,2,1,2,13,15,0.181818181818182,0.181818181818182,1.18181818181818,1.36363636363636
"12849","13","2016-01-17",2016,"2016",1,"Jan",17,"Sun","wkend",1,11,0,0,0,5,5,0,0,0.454545454545455,0.454545454545455
"12850","13","2016-01-21",2016,"2016",1,"Jan",21,"Thu","wkday",1,3,0,0,0,6,6,0,0,2,2
"12851","13","2016-01-22",2016,"2016",1,"Jan",22,"Fri","wkend",1,4,0,0,0,2,2,0,0,0.5,0.5
"12852","13","2016-01-23",2016,"2016",1,"Jan",23,"Sat","wkend",1,14,1,1,1,12,13,0.0714285714285714,0.0714285714285714,0.857142857142857,0.928571428571429
"12853","13","2016-01-24",2016,"2016",1,"Jan",24,"Sun","wkend",1,21,0,0,0,9,9,0,0,0.428571428571429,0.428571428571429
"12854","13","2016-01-25",2016,"2016",1,"Jan",25,"Mon","wkday",1,14,0,0,0,7,7,0,0,0.5,0.5
"12855","13","2016-01-26",2016,"2016",1,"Jan",26,"Tue","wkday",1,3,0,0,0,14,14,0,0,4.66666666666667,4.66666666666667
"12856","13","2016-01-27",2016,"2016",1,"Jan",27,"Wed","wkday",1,8,0,0,0,27,27,0,0,3.375,3.375
"12857","13","2016-01-30",2016,"2016",1,"Jan",30,"Sat","wkend",1,1,0,0,0,0,0,0,0,0,0
"12858","13","2016-01-31",2016,"2016",1,"Jan",31,"Sun","wkend",1,6,0,0,0,0,0,0,0,0,0
"12859","13","2016-02-01",2016,"2016",2,"Feb",1,"Mon","wkday",1,2,0,0,0,0,0,0,0,0,0
"12860","13","2016-02-03",2016,"2016",2,"Feb",3,"Wed","wkday",1,2,0,0,0,8,8,0,0,4,4
"12861","13","2016-02-06",2016,"2016",2,"Feb",6,"Sat","wkend",1,4,0,0,0,0,0,0,0,0,0
"12862","13","2016-02-07",2016,"2016",2,"Feb",7,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"12863","13","2016-02-10",2016,"2016",2,"Feb",10,"Wed","wkday",1,6,1,1,1,10,11,0.166666666666667,0.166666666666667,1.66666666666667,1.83333333333333
"12864","13","2016-02-11",2016,"2016",2,"Feb",11,"Thu","wkday",1,4,0,0,0,5,5,0,0,1.25,1.25
"12865","13","2016-02-13",2016,"2016",2,"Feb",13,"Sat","wkend",1,4,1,1,1,0,1,0.25,0.25,0,0.25
"12866","13","2016-02-18",2016,"2016",2,"Feb",18,"Thu","wkday",1,5,0,0,0,0,0,0,0,0,0
"12867","13","2016-02-23",2016,"2016",2,"Feb",23,"Tue","wkday",1,1,0,0,0,2,2,0,0,2,2
"12868","13","2016-02-25",2016,"2016",2,"Feb",25,"Thu","wkday",1,6,0,0,0,1,1,0,0,0.166666666666667,0.166666666666667
"12869","13","2016-02-26",2016,"2016",2,"Feb",26,"Fri","wkend",1,1,0,0,0,2,2,0,0,2,2
"12870","13","2016-02-27",2016,"2016",2,"Feb",27,"Sat","wkend",1,6,0,0,0,2,2,0,0,0.333333333333333,0.333333333333333
"12871","13","2016-02-28",2016,"2016",2,"Feb",28,"Sun","wkend",1,1,0,0,0,0,0,0,0,0,0
"12872","13","2016-02-29",2016,"2016",2,"Feb",29,"Mon","wkday",1,2,0,0,0,0,0,0,0,0,0
"12873","13","2016-03-01",2016,"2016",3,"Mar",1,"Tue","wkday",1,1,0,0,0,0,0,0,0,0,0
"12874","13","2016-03-02",2016,"2016",3,"Mar",2,"Wed","wkday",1,5,0,0,0,20,20,0,0,4,4
"12875","13","2016-03-03",2016,"2016",3,"Mar",3,"Thu","wkday",1,9,1,1,1,9,10,0.111111111111111,0.111111111111111,1,1.11111111111111
"12876","13","2016-03-04",2016,"2016",3,"Mar",4,"Fri","wkend",1,4,0,0,0,1,1,0,0,0.25,0.25
"12877","13","2016-03-05",2016,"2016",3,"Mar",5,"Sat","wkend",1,1,0,0,0,0,0,0,0,0,0
"12878","13","2016-03-06",2016,"2016",3,"Mar",6,"Sun","wkend",1,4,0,0,0,1,1,0,0,0.25,0.25
"12879","13","2016-03-08",2016,"2016",3,"Mar",8,"Tue","wkday",1,5,0,0,0,2,2,0,0,0.4,0.4
"12880","13","2016-03-09",2016,"2016",3,"Mar",9,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
"12881","13","2016-03-11",2016,"2016",3,"Mar",11,"Fri","wkend",1,9,0,0,0,0,0,0,0,0,0
"12882","13","2016-03-12",2016,"2016",3,"Mar",12,"Sat","wkend",1,2,0,0,0,0,0,0,0,0,0
"12883","13","2016-03-13",2016,"2016",3,"Mar",13,"Sun","wkend",1,4,0,0,0,1,1,0,0,0.25,0.25
"12884","13","2016-03-14",2016,"2016",3,"Mar",14,"Mon","wkday",1,1,0,0,0,2,2,0,0,2,2
"12885","13","2016-03-15",2016,"2016",3,"Mar",15,"Tue","wkday",1,3,0,0,0,2,2,0,0,0.666666666666667,0.666666666666667
"12886","13","2016-03-17",2016,"2016",3,"Mar",17,"Thu","wkday",1,6,0,0,0,1,1,0,0,0.166666666666667,0.166666666666667
"12887","13","2016-03-18",2016,"2016",3,"Mar",18,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"12888","13","2016-03-20",2016,"2016",3,"Mar",20,"Sun","wkend",1,9,0,0,0,0,0,0,0,0,0
"12889","13","2016-03-23",2016,"2016",3,"Mar",23,"Wed","wkday",1,4,3,1,3,2,5,0.75,0.75,0.5,1.25
"12890","13","2016-03-25",2016,"2016",3,"Mar",25,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"12891","13","2016-03-26",2016,"2016",3,"Mar",26,"Sat","wkend",1,4,0,0,0,0,0,0,0,0,0
"12892","13","2016-03-29",2016,"2016",3,"Mar",29,"Tue","wkday",1,4,0,0,0,0,0,0,0,0,0
"12893","13","2016-03-30",2016,"2016",3,"Mar",30,"Wed","wkday",1,5,0,0,0,1,1,0,0,0.2,0.2
"12894","13","2016-03-31",2016,"2016",3,"Mar",31,"Thu","wkday",1,5,0,0,0,1,1,0,0,0.2,0.2
"12895","13","2016-04-01",2016,"2016",4,"Apr",1,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"12896","13","2016-04-03",2016,"2016",4,"Apr",3,"Sun","wkend",1,8,0,0,0,0,0,0,0,0,0
"12897","13","2016-04-05",2016,"2016",4,"Apr",5,"Tue","wkday",1,1,0,0,0,0,0,0,0,0,0
"12898","13","2016-04-06",2016,"2016",4,"Apr",6,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
